household_id,group,manure,crop_rotation,intercropping,mulching,number_of_practices,base_yield,practice_effect,noise,yield_tha
1440,RA Farmer,1,0,0,1,2,1.166674462545106,0.14,-0.15305128497073192,1.153623177574374
1441,RA Farmer,1,0,1,0,2,1.0226157889265233,0.14,0.14671422662927328,1.3093300155557968
1442,RA Farmer,1,0,1,0,2,1.236537800336396,0.14,0.019438817869909326,1.3959766182063056
1443,RA Farmer,0,1,1,1,3,0.8993862956101315,0.21000000000000002,0.49736746033041873,1.6067537559405503
1444,RA Farmer,1,0,0,1,2,1.5537424210512132,0.14,-0.40213579885947487,1.2916066221917384
1445,RA Farmer,1,1,0,1,3,0.8025817049015855,0.21000000000000002,0.322215843109879,1.3347975480114644
1446,RA Farmer,1,0,0,0,1,1.273496093045111,0.07,-0.16779979350442203,1.175696299540689
1447,RA Farmer,1,1,0,0,2,1.318005822473285,0.14,-0.05302577770662651,1.4049800447666585
1448,RA Farmer,0,1,1,0,2,1.0917602318303596,0.14,0.14459683967575518,1.3763570715061149
1449,RA Farmer,1,1,1,0,3,1.2904604735109046,0.21000000000000002,0.12757006710532323,1.6280305406162279
1450,RA Farmer,0,1,1,1,3,0.9660870160597005,0.21000000000000002,0.056363335543206605,1.2324503516029073
1451,RA Farmer,0,1,1,1,3,1.6940506330603258,0.21000000000000002,-0.07803814723158714,1.8260124858287385
1452,RA Farmer,1,0,1,0,2,1.5661402318715654,0.14,-0.12545257259855533,1.5806876592730101
1453,RA Farmer,1,1,1,1,4,1.040026034222632,0.28,0.5576965334189092,1.8777225676415412
1454,RA Farmer,1,0,0,1,2,1.578896787924489,0.14,-0.6016375980225924,1.1172591899018967
1455,RA Farmer,1,1,0,0,2,1.253572851370265,0.14,0.07555087736460149,1.4691237287348666
1456,RA Farmer,0,1,0,0,1,0.45027005335685877,0.07,0.08412528237602224,0.604395335732881
1457,RA Farmer,1,1,0,1,3,1.417694543773311,0.21000000000000002,-0.013994582226330973,1.61369996154698
1458,RA Farmer,1,1,1,1,4,1.3111492313147233,0.28,0.03227161516134127,1.6234208464760647
1459,RA Farmer,1,0,1,0,2,0.8577517868703859,0.14,0.08015103845599512,1.077902825326381
1460,RA Farmer,1,1,0,0,2,1.1309888526725453,0.14,0.06455602130561779,1.3355448739781632
1461,RA Farmer,1,1,1,0,3,1.5925069223211539,0.21000000000000002,0.09064506453024886,1.8931519868514026
1462,RA Farmer,1,0,1,1,3,1.1773333693495491,0.21000000000000002,0.3762554017700907,1.7635887711196399
1463,RA Farmer,1,1,0,0,2,1.4215290198769635,0.14,-0.2525756296928837,1.3089533901840795
1464,RA Farmer,1,0,0,0,1,1.4004127868298548,0.07,-0.01721116148122281,1.4532016253486322
1465,RA Farmer,1,1,0,1,3,0.8907488462067168,0.21000000000000002,-0.06607704468936075,1.034671801517356
1466,RA Farmer,1,1,1,1,4,1.3073113290203162,0.28,0.029600370512017346,1.6169116995323336
1467,RA Farmer,1,0,1,1,3,1.3481327258016007,0.21000000000000002,-0.01000701973765384,1.5481257060639468
1468,RA Farmer,1,0,0,1,2,1.3338876464462224,0.14,-0.22340709202967265,1.2504805544165496
1469,RA Farmer,1,1,1,0,3,0.7746693508937443,0.21000000000000002,-0.0739583929623136,0.9107109579314308
1470,RA Farmer,1,1,0,0,2,1.0958592405851733,0.14,0.05091037740460234,1.2867696179897754
1471,RA Farmer,0,0,0,0,0,0.5084121059095876,0,-0.013753146468614145,0.5
1472,RA Farmer,1,0,1,0,2,1.3778748039324669,0.14,0.12093970066324872,1.6388145045957154
1473,RA Farmer,1,0,1,0,2,1.3147549631336959,0.14,0.14460372708715752,1.5993586902208534
1474,RA Farmer,0,1,1,0,2,1.5179826302678088,0.14,-0.09945046085056483,1.5585321694172438
1475,RA Farmer,1,1,1,1,4,1.2055908716912023,0.28,-0.176506994850524,1.3090838768406783
1476,RA Farmer,1,1,0,0,2,1.1706084112398933,0.14,-0.08591710896418546,1.224691302275708
1477,RA Farmer,0,0,0,0,0,1.1296541261414463,0,-0.0498088330088684,1.079845293132578
1478,RA Farmer,1,0,1,0,2,0.8914069491343318,0.14,-0.26304728630145335,0.7683596628328785
1479,RA Farmer,1,1,1,0,3,1.1070014705361109,0.21000000000000002,-0.28098685896125924,1.0360146115748516
1480,RA Farmer,0,1,0,0,1,0.8717751073286195,0.07,-0.22331726015808667,0.718457847170533
1481,RA Farmer,1,1,0,1,3,1.9665743598105585,0.21000000000000002,0.21037147912934456,2.386945838939903
1482,RA Farmer,0,0,1,1,2,1.1812755951013172,0.14,0.13445352399890728,1.4557291191002244
1483,RA Farmer,0,1,0,0,1,1.0122014952639038,0.07,0.18072199446488743,1.2629234897287913
1484,RA Farmer,1,0,0,1,2,1.2121212948454314,0.14,-0.08360187351126602,1.2685194213341655
1485,RA Farmer,1,0,0,0,1,1.790126695823544,0.07,-0.20356283526188476,1.6565638605616593
1486,RA Farmer,1,1,1,1,4,1.457098639517282,0.28,0.038004053009166566,1.7751026925264486
1487,RA Farmer,1,0,1,0,2,2.138638270878955,0.14,0.24193095169043122,2.5205692225693865
1488,RA Farmer,0,1,0,0,1,0.8566660242850914,0.07,-0.04822132860107622,0.8784446956840153
1489,RA Farmer,1,0,0,0,1,1.3042498469783894,0.07,0.06817801181074545,1.4424278587891348
1490,RA Farmer,1,0,0,0,1,1.101051745170219,0.07,0.053049347665794,1.2241010928360132
1491,RA Farmer,1,0,0,1,2,1.2690026208493876,0.14,0.17629015100519943,1.585292771854587
1492,RA Farmer,1,0,0,0,1,1.3577172289759218,0.07,-0.058589130576823245,1.3691280983990985
1493,RA Farmer,1,1,0,1,3,1.4018721707043098,0.21000000000000002,0.057233569780098525,1.6691057404844083
1494,RA Farmer,1,0,1,0,2,1.0379824112382057,0.14,-0.10723988837369354,1.0707425228645122
1495,RA Farmer,1,0,1,1,3,1.0070569475797904,0.21000000000000002,0.1065753626785847,1.323632310258375
1496,RA Farmer,1,1,0,0,2,1.1034007290222894,0.14,-0.15006869348579002,1.0933320355364995
1497,RA Farmer,1,1,1,0,3,1.246743756411207,0.21000000000000002,0.022271634937719546,1.4790153913489263
1498,RA Farmer,1,1,0,0,2,1.1346872885153114,0.14,0.2463708728069754,1.5210581613222867
1499,RA Farmer,1,1,1,0,3,2.104034970894461,0.21000000000000002,-0.026526555548403354,2.2875084153460574
1500,RA Farmer,1,0,1,0,2,1.461480483291493,0.14,0.4329079041672579,2.034388387458751
1501,RA Farmer,1,1,1,0,3,0.8817440630986102,0.21000000000000002,-0.06224117555882497,1.0295028875397851
1502,RA Farmer,0,0,0,1,1,0.5906880520072287,0.07,0.10552870856925645,0.7662167605764851
1503,RA Farmer,1,0,1,0,2,1.7073830208230145,0.14,-0.2589407431635997,1.588442277659415
1504,RA Farmer,0,1,1,0,2,1.0489721134307894,0.14,-0.025017673249901715,1.1639544401808877
1505,RA Farmer,1,0,0,0,1,1.6900683534239644,0.07,-0.27308980752893225,1.4869785458950322
1506,RA Farmer,1,1,1,0,3,1.0494771284653388,0.21000000000000002,-0.15000076832916526,1.1094763601361735
1507,RA Farmer,1,0,0,1,2,1.0213676246432055,0.14,-0.24570233869991812,0.9156652859432873
1508,RA Farmer,1,0,1,1,3,1.222811652441274,0.21000000000000002,-0.3426353497204274,1.0901763027208466
1509,RA Farmer,1,0,0,1,2,1.2126005711283538,0.14,-0.06692674479213626,1.2856738263362175
1510,RA Farmer,1,0,0,0,1,0.7597524020870441,0.07,-0.3674310558629584,0.5
1511,RA Farmer,1,1,1,0,3,1.2572724161203228,0.21000000000000002,-0.05877622373130517,1.4084961923890176
1512,RA Farmer,1,1,1,1,4,1.3389977502053343,0.28,0.205226266059413,1.8242240162647474
1513,RA Farmer,1,1,0,1,3,1.3595305652697065,0.21000000000000002,0.03533720090416797,1.6048677661738744
1514,RA Farmer,1,1,0,1,3,1.2372908266789266,0.21000000000000002,-0.19460029876275262,1.252690527916174
1515,RA Farmer,0,1,0,1,2,0.8773372116935377,0.14,-0.19469706272560297,0.8226401489679348
1516,RA Farmer,1,0,0,0,1,1.4906413381145003,0.07,0.15124477126094635,1.7118861093754467
1517,RA Farmer,1,0,0,0,1,1.0428197226978804,0.07,-0.38253829635856595,0.7302814263393145
1518,RA Farmer,1,1,1,0,3,0.8166688460469,0.21000000000000002,-0.013656945460728917,1.013011900586171
1519,RA Farmer,1,0,1,1,3,0.9459003229686329,0.21000000000000002,-0.30467080056816553,0.8512295224004673
1520,RA Farmer,0,1,0,0,1,0.948389823274015,0.07,0.020583352075882674,1.0389731753498976
1521,RA Farmer,1,0,0,1,2,1.4210184306524691,0.14,-0.32834967744503235,1.2326687532074367
1522,RA Farmer,1,1,1,0,3,1.8888333991856325,0.21000000000000002,0.06948852727141543,2.168321926457048
1523,RA Farmer,1,0,0,1,2,1.3473557434826051,0.14,-0.22396876886262562,1.2633869746199795
1524,RA Farmer,1,1,0,1,3,1.1952101466563743,0.21000000000000002,0.0809937283097968,1.486203874966171
1525,RA Farmer,1,1,0,0,2,1.330896994082675,0.14,0.2465088296409868,1.7174058237236618
1526,RA Farmer,1,0,1,0,2,0.9469063403225301,0.14,-0.31230880935800975,0.7745975309645203
1527,RA Farmer,1,0,0,1,2,1.049915329075589,0.14,-0.17000693144190238,1.0199083976336867
1528,RA Farmer,1,1,0,0,2,1.3049648647404262,0.14,-0.23397355661061497,1.2109913081298112
1529,RA Farmer,0,0,0,0,0,1.0150348928105162,0,0.03591896488085736,1.0509538576913735
1530,RA Farmer,0,1,0,0,1,1.047053775436919,0.07,0.19445431810687452,1.3115080935437935
1531,RA Farmer,1,0,1,0,2,0.8928319195937218,0.14,0.0320633180565967,1.0648952376503187
1532,RA Farmer,0,0,1,0,1,1.4268866966721299,0.07,0.6599343625149263,2.156821059187056
1533,RA Farmer,1,0,0,1,2,1.4703522052645785,0.14,-0.020225553382593454,1.590126651881985
1534,RA Farmer,1,0,1,1,3,1.508889100451611,0.21000000000000002,0.030433423450097693,1.7493225239017085
1535,RA Farmer,1,0,1,0,2,1.397746821082794,0.14,-0.030076396237247824,1.5076704248455461
1536,RA Farmer,0,1,0,0,1,1.5381962864852459,0.07,0.12330902184836985,1.7315053083336158
1537,RA Farmer,1,0,1,0,2,1.881491145426204,0.14,-0.028884118497428973,1.9926070269287752
1538,RA Farmer,1,1,0,0,2,1.1579309593140816,0.14,-0.04994375726933255,1.2479872020447489
1539,RA Farmer,1,0,1,1,3,1.1195509172136258,0.21000000000000002,-0.09827117347243836,1.2312797437411873
1540,RA Farmer,1,1,1,0,3,1.0104332001968013,0.21000000000000002,-0.15680006527023505,1.0636331349265662
1541,RA Farmer,0,0,1,0,1,1.8370399958483152,0.07,0.2682414505913446,2.17528144643966
1542,RA Farmer,0,1,1,1,3,1.3050454867151193,0.21000000000000002,0.12349459193458774,1.638540078649707
1543,RA Farmer,1,1,0,0,2,0.8249436985565332,0.14,0.27329762053622264,1.2382413190927557
1544,RA Farmer,1,1,1,0,3,1.2710996865021147,0.21000000000000002,-0.10058005881098511,1.3805196276911296
1545,RA Farmer,1,1,1,0,3,1.1047858931894374,0.21000000000000002,0.05873628402889278,1.3735221772183301
1546,RA Farmer,0,0,1,1,2,1.2562393781322676,0.14,0.07481834197315705,1.4710577201054247
1547,RA Farmer,1,0,0,0,1,1.0038843555612555,0.07,-0.3272634728686128,0.7466208826926428
1548,RA Farmer,1,1,1,0,3,1.1626797728032532,0.21000000000000002,0.1965141941376494,1.5691939669409025
1549,RA Farmer,0,0,0,1,1,1.4970461704869473,0.07,0.010888887700834578,1.577935058187782
1550,RA Farmer,1,0,0,0,1,0.7792741956098216,0.07,0.09893418204377412,0.9482083776535957
1551,RA Farmer,1,1,0,0,2,0.7908736763718418,0.14,0.12811041506106377,1.0589840914329056
1552,RA Farmer,0,1,0,0,1,1.147163397933574,0.07,0.03632722230401606,1.2534906202375902
1553,RA Farmer,1,0,0,0,1,0.8394703412060105,0.07,-0.28942219989766627,0.6200481413083443
1554,RA Farmer,1,0,1,1,3,1.190629386019645,0.21000000000000002,0.1346706791621073,1.5353000651817523
1555,RA Farmer,1,0,1,0,2,1.87504900092316,0.14,0.1388285683340985,2.1538775692572587
1556,RA Farmer,1,1,0,1,3,1.0749620190055196,0.21000000000000002,-0.03724652026571425,1.2477154987398054
1557,RA Farmer,1,0,1,0,2,1.0481705681405928,0.14,0.15015000664924993,1.3383205747898428
1558,RA Farmer,1,0,0,0,1,0.4133769474194706,0.07,0.00900367224592855,0.5
1559,RA Farmer,1,0,1,0,2,1.3207204450774013,0.14,-0.33365173583227614,1.1270687092451253
1560,RA Farmer,1,1,0,1,3,0.7236311398576043,0.21000000000000002,0.12635553923619944,1.0599866790938037
1561,RA Farmer,1,0,1,1,3,1.1808842055629887,0.21000000000000002,0.06533344474845035,1.456217650311439
1562,RA Farmer,0,0,1,1,2,1.2878679939181477,0.14,0.21845404785229544,1.6463220417704432
1563,RA Farmer,1,0,0,1,2,0.6184478928298173,0.14,-0.24194050763715405,0.5165073851926633
1564,RA Farmer,1,0,0,0,1,1.748518867107845,0.07,-0.14708474360020674,1.6714341235076384
1565,RA Farmer,1,1,1,0,3,0.8866394090328095,0.21000000000000002,-0.2650493042538212,0.8315901047789883
1566,RA Farmer,1,1,0,0,2,1.461856453329664,0.14,-0.14736744205945992,1.4544890112702042
1567,RA Farmer,1,0,1,0,2,0.9732921836729964,0.14,0.12878932771034954,1.2420815113833459
1568,RA Farmer,0,0,0,1,1,0.7724375884428629,0.07,0.1703098741843045,1.0127474626271675
1569,RA Farmer,0,0,0,0,0,0.9215687686088853,0,-0.05765015734621414,0.8639186112626711
1570,RA Farmer,1,0,1,0,2,1.1962438608957568,0.14,-0.127958207491845,1.208285653403912
1571,RA Farmer,1,0,1,1,3,1.126562237825902,0.21000000000000002,-0.22099170467885496,1.115570533147047
1572,RA Farmer,0,1,0,1,2,1.2543897610861607,0.14,0.3667743935791805,1.7611641546653412
1573,RA Farmer,1,0,1,0,2,1.481370900813652,0.14,0.19569579166137224,1.817066692475024
1574,RA Farmer,1,0,1,1,3,0.8542485354457536,0.21000000000000002,-0.22106515247658556,0.8431833829691681
1575,RA Farmer,1,1,1,0,3,0.7164956386068962,0.21000000000000002,0.029587007631074403,0.9560826462379707
1576,RA Farmer,1,0,1,0,2,1.0548943245476223,0.14,-0.046375424602564455,1.1485188999450577
1577,RA Farmer,1,0,0,0,1,0.723525315165955,0.07,0.004232171149422524,0.7977574863153775
1578,RA Farmer,1,0,1,1,3,1.1145512434236553,0.21000000000000002,0.07311741535154107,1.3976686587751963
1579,RA Farmer,0,1,0,0,1,1.3058337726720903,0.07,0.43739954013775917,1.8132333128098495
1580,RA Farmer,1,1,0,0,2,0.972410334034012,0.14,0.21471212480189378,1.3271224588359058
1581,RA Farmer,1,0,0,1,2,0.9817705232061384,0.14,0.07933821547243013,1.2011087386785686
1582,RA Farmer,1,1,0,0,2,0.5496943992873826,0.14,-0.18638537764744534,0.5033090216399373
1583,RA Farmer,1,0,0,0,1,1.198272465894032,0.07,0.31564236372153065,1.5839148296155627
1584,RA Farmer,1,0,0,1,2,1.0564322854918264,0.14,0.1265169820917074,1.3229492675835337
1585,RA Farmer,0,1,0,0,1,1.3965346181519742,0.07,0.061679604399349656,1.528214222551324
1586,RA Farmer,1,1,1,0,3,1.2514603598791472,0.21000000000000002,-0.07033248962076491,1.3911278702583822
1587,RA Farmer,1,0,1,1,3,1.655374195888239,0.21000000000000002,-0.2969289414759907,1.5684452544122482
1588,RA Farmer,1,1,0,0,2,0.5607250690672152,0.14,0.18177465111590863,0.8824997201831238
1589,RA Farmer,1,1,1,1,4,1.4517887565121161,0.28,-0.02917361835055142,1.7026151381615648
1590,RA Farmer,1,0,1,0,2,1.065457404910837,0.14,0.2262844437688555,1.4317418486796925
1591,RA Farmer,1,0,1,0,2,0.8537308628919934,0.14,0.21652615227657734,1.2102570151685708
1592,RA Farmer,1,0,1,0,2,1.0219867356945853,0.14,-0.013449254564550865,1.1485374811300346
1593,RA Farmer,1,1,1,1,4,1.1384219954998247,0.28,-0.08878921681442843,1.3296327786853963
1594,RA Farmer,1,0,1,0,2,0.9715281703973717,0.14,0.2857482564645676,1.3972764268619393
1595,RA Farmer,1,1,1,0,3,1.317919859534577,0.21000000000000002,0.12197580610522657,1.6498956656398034
1596,RA Farmer,1,1,0,0,2,0.6564079405225671,0.14,0.04407840583136702,0.8404863463539342
1597,RA Farmer,1,1,0,0,2,1.2056642363860732,0.14,0.2597171680952376,1.6053814044813106
1598,RA Farmer,1,0,0,0,1,1.2929148210286556,0.07,0.39510668463519294,1.7580215056638486
1599,RA Farmer,1,0,1,1,3,1.8416270350093265,0.21000000000000002,-0.28387831641422095,1.7677487185951055
1600,RA Farmer,1,1,0,0,2,1.459526817659912,0.14,0.07365049183577048,1.6731773094956828
1601,RA Farmer,1,0,0,0,1,0.7216827803222521,0.07,0.21371720483565437,1.0053999851579065
1602,RA Farmer,1,0,1,0,2,0.809043403155671,0.14,-0.12982316094749252,0.8192202422081785
1603,RA Farmer,0,1,0,1,2,1.1306044357887304,0.14,-0.10421059403192597,1.1663938417568045
1604,RA Farmer,1,1,1,1,4,1.3118339905752663,0.28,-0.26530913957327873,1.3265248510019876
1605,RA Farmer,1,0,1,0,2,1.4588706757409322,0.14,-0.013723835512175818,1.5851468402287565
1606,RA Farmer,1,1,1,1,4,1.4524274943962179,0.28,-0.12853303862327883,1.603894455772939
1607,RA Farmer,1,1,1,0,3,1.1373828641425563,0.21000000000000002,-0.23663245375327102,1.1107504103892851
1608,RA Farmer,0,1,1,1,3,1.7601449739116617,0.21000000000000002,0.34617407134342404,2.316319045255086
1609,RA Farmer,1,0,1,0,2,0.9358158911907319,0.14,-0.24174581334840287,0.834070077842329
1610,RA Farmer,1,1,0,1,3,1.211059641573233,0.21000000000000002,0.01066129107932198,1.431720932652555
1611,RA Farmer,1,0,1,0,2,1.1570674673166448,0.14,0.01826801491735524,1.315335482234
1612,RA Farmer,1,0,1,0,2,0.8984908413059386,0.14,0.1112849471321912,1.1497757884381299
1613,RA Farmer,1,0,0,0,1,1.1201196080222238,0.07,-0.22217218198474442,0.9679474260374794
1614,RA Farmer,0,0,0,0,0,1.5127533564983884,0,0.06438252680403915,1.5771358833024276
1615,RA Farmer,1,1,1,0,3,1.4706224718605017,0.21000000000000002,0.46564466281622424,2.1462671346767257
1616,RA Farmer,0,0,1,1,2,0.8119092047171415,0.14,0.2976955973276156,1.249604802044757
1617,RA Farmer,0,0,1,0,1,1.2758684372949347,0.07,-0.1447473121410324,1.2011211251539025
1618,RA Farmer,1,0,1,0,2,1.3347994679414954,0.14,-0.056561295154406714,1.4182381727870885
1619,RA Farmer,1,1,1,1,4,1.5824317642796555,0.28,0.05998885595054551,1.922420620230201
1620,RA Farmer,0,0,1,0,1,0.9815012954059517,0.07,0.14407613217097343,1.195577427576925
1621,RA Farmer,1,0,1,0,2,1.312428410900388,0.14,0.0825289561626108,1.534957367062999
1622,RA Farmer,0,1,0,0,1,1.206614617762396,0.07,-0.039741248666448195,1.236873369095948
1623,RA Farmer,0,0,0,1,1,0.7648040477820774,0.07,0.15713145612947968,0.9919355039115572
1624,RA Farmer,1,0,0,1,2,1.1207806532587834,0.14,-0.10979685292300392,1.1509838003357795
1625,RA Farmer,0,1,0,1,2,1.1824335862005726,0.14,0.024653902094162603,1.3470874882947352
1626,RA Farmer,1,0,1,0,2,1.298361502565003,0.14,0.06546600684874541,1.5038275094137483
1627,RA Farmer,1,0,1,0,2,1.8368280397853702,0.14,0.013846849014933146,1.9906748888003034
1628,RA Farmer,1,1,0,1,3,1.596936333009253,0.21000000000000002,0.17049331926028224,1.9774296522695352
1629,RA Farmer,1,1,0,1,3,1.461394957827152,0.21000000000000002,-0.14845773934489437,1.5229372184822574
1630,RA Farmer,1,1,0,0,2,1.0534808133456313,0.14,-0.12136037681492318,1.0721204365307082
1631,RA Farmer,1,1,1,0,3,1.1437199754436673,0.21000000000000002,0.05122134070501543,1.4049413161486828
1632,RA Farmer,1,0,0,1,2,1.1823598460511717,0.14,-0.09159118637656395,1.230768659674608
1633,RA Farmer,1,1,0,0,2,1.3204739524674445,0.14,0.12265129617123226,1.5831252486386767
1634,RA Farmer,1,0,1,0,2,0.8754591333790913,0.14,-0.24655106931595722,0.7689080640631341
1635,RA Farmer,0,0,1,1,2,1.3384007274049345,0.14,-0.06089418782829173,1.4175065395766429
1636,RA Farmer,0,1,0,0,1,0.887739084735241,0.07,-0.3763787926325488,0.5813602921026921
1637,RA Farmer,1,0,0,0,1,1.8873706129077887,0.07,0.37503327503876405,2.332403887946553
1638,RA Farmer,1,1,0,0,2,1.1371063085462305,0.14,0.057417275958497827,1.3345235845047285
1639,RA Farmer,0,0,0,0,0,1.0659331613165022,0,0.03877928479034421,1.1047124461068465
1640,RA Farmer,0,1,1,0,2,1.2166628016071834,0.14,-0.08140620449331992,1.2752565971138634
1641,RA Farmer,1,0,0,0,1,0.8815605044255831,0.07,-0.052975396005248976,0.898585108420334
1642,RA Farmer,1,0,0,0,1,1.1936672634547896,0.07,-0.3582720864788608,0.9053951769759289
1643,RA Farmer,1,0,0,0,1,0.9431454031387594,0.07,-0.015756106205664967,0.9973892969330945
1644,RA Farmer,1,0,1,1,3,0.9272845999170184,0.21000000000000002,-0.07071651849735544,1.066568081419663
1645,RA Farmer,1,0,1,0,2,1.170358462036083,0.14,0.08645177057033232,1.3968102326064153
1646,RA Farmer,1,1,0,1,3,1.280368899516243,0.21000000000000002,-0.11618596499286937,1.3741829345233736
1647,RA Farmer,1,1,1,0,3,1.1808799513506587,0.21000000000000002,0.06740419619818472,1.4582841475488433
1648,RA Farmer,0,1,1,0,2,0.835097278320853,0.14,0.051523275656309764,1.0266205539771627
1649,RA Farmer,1,1,0,1,3,0.9694885318746762,0.21000000000000002,0.3338897947457598,1.513378326620436
1650,RA Farmer,1,0,0,0,1,1.0291951349996624,0.07,0.09970495900536558,1.198900094005028
1651,RA Farmer,0,0,1,0,1,1.456585496860009,0.07,0.19492605009557265,1.7215115469555817
1652,RA Farmer,1,1,1,0,3,1.1056461652966552,0.21000000000000002,0.11776396980412265,1.4334101351007777
1653,RA Farmer,1,0,0,0,1,1.271424178085365,0.07,-0.14549459589492592,1.1959295821904392
1654,RA Farmer,0,1,0,1,2,1.039706844172528,0.14,-0.10919006191802572,1.070516782254502
1655,RA Farmer,1,0,1,1,3,1.52706115496115,0.21000000000000002,-0.03843908785868817,1.6986220671024617
1656,RA Farmer,1,1,1,1,4,0.8816634448814594,0.28,-0.24581012253676782,0.9158533223446917
1657,RA Farmer,1,1,1,0,3,1.4999561795832528,0.21000000000000002,0.20400643532946755,1.9139626149127202
1658,RA Farmer,1,0,0,0,1,1.291211647695242,0.07,-0.013363542192206727,1.3478481055030354
1659,RA Farmer,1,0,0,0,1,1.1073529131671243,0.07,0.012238740556200887,1.189591653723325
1660,RA Farmer,0,0,0,0,0,1.2695875084481794,0,0.04945148548360466,1.319038993931784
1661,RA Farmer,1,0,0,1,2,1.3405297035328394,0.14,0.24317870848804124,1.7237084120208805
1662,RA Farmer,0,0,1,1,2,1.2089527197291978,0.14,-0.06689683460262894,1.2820558851265689
1663,RA Farmer,1,0,0,1,2,0.8722501714557169,0.14,-0.200862638187528,0.811387533268189
1664,RA Farmer,1,0,1,1,3,0.9221399830311121,0.21000000000000002,0.11860849144615922,1.2507484744772712
1665,RA Farmer,1,0,1,1,3,1.0239604346401163,0.21000000000000002,-0.21991912203352815,1.0140413126065881
1666,RA Farmer,1,1,1,1,4,0.8322664866817053,0.28,-0.033634980657152445,1.0786315060245528
1667,RA Farmer,0,0,1,0,1,1.2145168452016541,0.07,0.01421362617491496,1.2987304713765693
1668,RA Farmer,1,1,1,0,3,0.8409593431684703,0.21000000000000002,-0.3313821842505463,0.7195771589179241
1669,RA Farmer,1,0,1,0,2,0.9315957099884377,0.14,-0.009195702164190647,1.062400007824247
1670,RA Farmer,1,1,1,0,3,0.8282579549697233,0.21000000000000002,0.22206273498440765,1.2603206899541308
1671,RA Farmer,1,0,0,0,1,1.3164707379605525,0.07,0.12377630351240021,1.5102470414729527
1672,RA Farmer,1,1,0,0,2,1.0305167446389722,0.14,0.11478459395351258,1.285301338592485
1673,RA Farmer,1,0,0,0,1,1.1902789914556156,0.07,-0.011850869864733549,1.2484281215908821
1674,RA Farmer,1,0,1,0,2,1.1896079277494236,0.14,0.08815089134641707,1.4177588190958408
1675,RA Farmer,1,0,1,0,2,1.1821653385737567,0.14,-0.09389996558932542,1.2282653729844313
1676,RA Farmer,1,1,1,1,4,0.9517328903875635,0.28,0.28914123971957906,1.5208741301071425
1677,RA Farmer,0,0,1,1,2,1.560262764393259,0.14,-0.0379463486832513,1.6623164157100077
1678,RA Farmer,1,0,1,0,2,0.9107207548382104,0.14,0.34381619434104094,1.3945369491792512
1679,RA Farmer,1,0,0,0,1,1.070510441096078,0.07,-0.40283841494844136,0.7376720261476366
1680,RA Farmer,0,1,1,0,2,0.9199131468814736,0.14,-0.0931238442164345,0.966789302665039
1681,RA Farmer,0,1,1,0,2,0.8447616103887162,0.14,0.05304445888629239,1.0378060692750086
1682,RA Farmer,0,1,1,0,2,1.0571148840275324,0.14,0.39624582858880375,1.5933607126163363
1683,RA Farmer,1,1,0,1,3,1.2119061581358797,0.21000000000000002,-0.18259963555495867,1.239306522580921
1684,RA Farmer,1,0,1,1,3,0.5035830868275402,0.21000000000000002,0.04944412078321525,0.7630272076107554
1685,RA Farmer,1,1,1,0,3,1.0822693888141148,0.21000000000000002,-0.1370569523121842,1.1552124365019305
1686,RA Farmer,1,1,1,0,3,1.635795512455286,0.21000000000000002,-0.14338540253588256,1.7024101099194036
1687,RA Farmer,1,1,0,1,3,1.1361514989366952,0.21000000000000002,0.20534559721276,1.5514970961494552
1688,RA Farmer,1,1,0,0,2,0.8107293193703786,0.14,-0.02085456028334045,0.9298747590870382
1689,RA Farmer,1,0,1,0,2,1.2786698428428829,0.14,-0.23011914856343668,1.1885506942794464
1690,RA Farmer,1,0,1,1,3,0.6186900807425905,0.21000000000000002,0.030829267221001096,0.8595193479635916
1691,RA Farmer,1,1,0,1,3,1.033856103670587,0.21000000000000002,0.08249277360329632,1.3263488772738832
1692,RA Farmer,1,0,0,0,1,1.0063373788973793,0.07,-0.1428492946328735,0.9334880842645059
1693,RA Farmer,1,1,1,0,3,0.6449929839515757,0.21000000000000002,-0.05942753858343779,0.795565445368138
1694,RA Farmer,0,1,0,1,2,1.248294396676484,0.14,0.2737134061144165,1.6620078027909004
1695,RA Farmer,1,1,0,0,2,1.3356320685761105,0.14,-0.03898258382563695,1.4366494847504736
1696,RA Farmer,0,0,0,0,0,1.5051675209217703,0,-0.5311407057831347,0.9740268151386356
1697,RA Farmer,0,1,1,0,2,1.667998871836134,0.14,0.16479571764206846,1.9727945894782024
1698,RA Farmer,1,0,0,1,2,1.0418750998656672,0.14,-0.13064985975167892,1.051225240113988
1699,RA Farmer,0,1,1,0,2,1.4345256782814144,0.14,0.011418534010871092,1.5859442122922855
1700,RA Farmer,1,0,0,0,1,1.0334062835091047,0.07,0.11494561974011946,1.2183519032492243
1701,RA Farmer,1,1,0,0,2,1.2926809829238695,0.14,-0.46256743612388196,0.9701135467999874
1702,RA Farmer,1,0,0,0,1,0.9469496910970907,0.07,0.3421793814164869,1.3591290725135776
1703,RA Farmer,1,0,1,0,2,1.1771934070203303,0.14,0.3887321295661742,1.7059255365865047
1704,RA Farmer,1,0,0,1,2,1.571561150439377,0.14,-0.1705388966576269,1.5410222537817502
1705,RA Farmer,1,0,1,1,3,1.2880587707600115,0.21000000000000002,0.19294718312178175,1.6910059538817932
